datetime,timestamp_ms,value,sensor
2025-12-24 21:48:33,1766612913000,23.99,sensor:temperature
2025-12-24 21:48:39,1766612919000,24.0,sensor:temperature
2025-12-24 21:48:48,1766612928000,23.99,sensor:temperature
2025-12-24 21:49:00,1766612940000,24.02,sensor:temperature
2025-12-24 21:49:36,1766612976000,24.02,sensor:temperature
2025-12-24 21:49:43,1766612983000,24.01,sensor:temperature
2025-12-24 21:49:54,1766612994000,24.01,sensor:temperature
2025-12-24 21:50:01,1766613001000,24.02,sensor:temperature
2025-12-24 21:50:08,1766613008000,24.02,sensor:temperature
2025-12-24 21:50:19,1766613019000,24.01,sensor:temperature
2025-12-24 21:50:28,1766613028000,24.01,sensor:temperature
2025-12-24 21:50:34,1766613034000,23.99,sensor:temperature
2025-12-24 21:50:42,1766613042000,23.99,sensor:temperature
2025-12-24 21:50:48,1766613048000,23.96,sensor:temperature
2025-12-24 21:51:00,1766613060000,23.99,sensor:temperature
2025-12-24 21:51:07,1766613067000,23.99,sensor:temperature
2025-12-24 21:51:13,1766613073000,23.99,sensor:temperature
2025-12-24 21:56:59,1766613419000,24.1,sensor:temperature
2025-12-24 21:57:05,1766613425000,24.11,sensor:temperature
2025-12-24 21:57:11,1766613431000,24.1,sensor:temperature
2025-12-24 21:57:17,1766613437000,24.11,sensor:temperature
2025-12-24 21:57:23,1766613443000,24.11,sensor:temperature
2025-12-24 21:57:30,1766613450000,24.11,sensor:temperature
2025-12-24 21:57:37,1766613457000,24.08,sensor:temperature
2025-12-24 21:57:46,1766613466000,24.04,sensor:temperature
2025-12-24 21:57:57,1766613477000,24.01,sensor:temperature
2025-12-24 21:58:04,1766613484000,23.97,sensor:temperature
2025-12-24 22:02:16,1766613736000,24.13,sensor:temperature
2025-12-24 22:02:18,1766613738000,24.12,sensor:temperature
2025-12-24 22:02:20,1766613740000,24.12,sensor:temperature
2025-12-24 22:02:22,1766613742000,24.11,sensor:temperature
2025-12-24 22:02:24,1766613744000,24.12,sensor:temperature
2025-12-24 22:02:26,1766613746000,24.11,sensor:temperature
2025-12-24 22:02:28,1766613748000,24.12,sensor:temperature
2025-12-24 22:02:30,1766613750000,24.12,sensor:temperature
2025-12-24 22:02:32,1766613752000,24.1,sensor:temperature
2025-12-24 22:02:34,1766613754000,24.1,sensor:temperature
2025-12-24 22:02:36,1766613756000,24.09,sensor:temperature
2025-12-24 22:02:39,1766613759000,24.09,sensor:temperature
2025-12-24 22:02:50,1766613770000,24.08,sensor:temperature
2025-12-24 22:03:02,1766613782000,24.06,sensor:temperature
2025-12-24 22:03:21,1766613801000,24.08,sensor:temperature
2025-12-24 22:03:24,1766613804000,24.1,sensor:temperature
2025-12-24 22:03:26,1766613806000,24.08,sensor:temperature
2025-12-24 22:03:28,1766613808000,24.09,sensor:temperature
2025-12-24 22:03:30,1766613810000,24.08,sensor:temperature
2025-12-24 22:03:38,1766613818000,24.06,sensor:temperature
2025-12-24 22:03:40,1766613820000,24.06,sensor:temperature
2025-12-24 22:03:42,1766613822000,24.04,sensor:temperature
2025-12-24 22:03:46,1766613826000,24.06,sensor:temperature
2025-12-24 22:03:48,1766613828000,24.06,sensor:temperature
2025-12-24 22:03:50,1766613830000,24.08,sensor:temperature
2025-12-24 22:03:52,1766613832000,24.1,sensor:temperature
2025-12-24 22:03:54,1766613834000,24.09,sensor:temperature
2025-12-24 22:03:56,1766613836000,24.09,sensor:temperature
2025-12-24 22:03:58,1766613838000,24.11,sensor:temperature
2025-12-24 22:04:00,1766613840000,24.12,sensor:temperature
2025-12-24 22:04:01,1766613841000,24.12,sensor:temperature
2025-12-24 22:04:04,1766613844000,24.11,sensor:temperature
2025-12-24 22:04:09,1766613849000,24.11,sensor:temperature
2025-12-24 22:04:11,1766613851000,24.11,sensor:temperature
2025-12-24 22:04:13,1766613853000,24.11,sensor:temperature
2025-12-24 22:04:20,1766613860000,24.11,sensor:temperature
2025-12-24 22:04:38,1766613878000,24.1,sensor:temperature
2025-12-24 22:04:47,1766613887000,24.09,sensor:temperature
2025-12-24 22:05:06,1766613906000,24.09,sensor:temperature
2025-12-24 22:05:08,1766613908000,24.1,sensor:temperature
2025-12-24 22:05:10,1766613910000,24.09,sensor:temperature
2025-12-24 22:05:12,1766613912000,24.09,sensor:temperature
2025-12-24 22:05:14,1766613914000,24.1,sensor:temperature
2025-12-24 22:05:16,1766613916000,24.1,sensor:temperature
2025-12-24 22:05:18,1766613918000,24.1,sensor:temperature
2025-12-24 22:05:19,1766613919000,24.1,sensor:temperature
2025-12-24 22:05:21,1766613921000,24.11,sensor:temperature
2025-12-24 22:05:23,1766613923000,24.12,sensor:temperature
2025-12-24 22:05:25,1766613925000,24.13,sensor:temperature
2025-12-24 22:05:27,1766613927000,24.12,sensor:temperature
2025-12-24 22:05:29,1766613929000,24.13,sensor:temperature
2025-12-24 22:05:31,1766613931000,24.12,sensor:temperature
2025-12-24 22:05:32,1766613932000,24.12,sensor:temperature
2025-12-24 22:05:34,1766613934000,24.13,sensor:temperature
2025-12-24 22:05:36,1766613936000,24.12,sensor:temperature
2025-12-24 22:05:38,1766613938000,24.13,sensor:temperature
2025-12-24 22:05:40,1766613940000,24.14,sensor:temperature
2025-12-24 22:05:42,1766613942000,24.14,sensor:temperature
2025-12-24 22:05:43,1766613943000,24.14,sensor:temperature
2025-12-24 22:05:45,1766613945000,24.14,sensor:temperature
2025-12-24 22:05:47,1766613947000,24.16,sensor:temperature
2025-12-24 22:07:38,1766614058000,24.27,sensor:temperature
2025-12-24 22:08:02,1766614082000,24.21,sensor:temperature
2025-12-24 22:08:07,1766614087000,24.2,sensor:temperature
2025-12-24 22:08:13,1766614093000,24.23,sensor:temperature
2025-12-24 22:08:20,1766614100000,24.24,sensor:temperature
2025-12-24 22:08:27,1766614107000,24.24,sensor:temperature
2025-12-24 22:08:33,1766614113000,24.27,sensor:temperature
2025-12-24 22:08:40,1766614120000,24.28,sensor:temperature
2025-12-24 22:08:46,1766614126000,24.25,sensor:temperature
2025-12-24 22:08:53,1766614133000,24.23,sensor:temperature
2025-12-24 22:08:59,1766614139000,24.21,sensor:temperature
2025-12-24 22:09:05,1766614145000,24.21,sensor:temperature
2025-12-24 22:09:10,1766614150000,24.19,sensor:temperature
2025-12-24 22:09:16,1766614156000,24.19,sensor:temperature
2025-12-24 22:09:22,1766614162000,24.21,sensor:temperature
2025-12-24 22:09:29,1766614169000,24.18,sensor:temperature
2025-12-24 22:09:35,1766614175000,24.18,sensor:temperature
2025-12-24 22:09:41,1766614181000,24.15,sensor:temperature
2025-12-24 22:09:48,1766614188000,24.15,sensor:temperature
2025-12-24 22:09:54,1766614194000,24.15,sensor:temperature
2025-12-24 22:09:59,1766614199000,24.14,sensor:temperature
2025-12-24 22:10:06,1766614206000,24.14,sensor:temperature
2025-12-24 22:10:18,1766614218000,24.16,sensor:temperature
2025-12-24 22:10:25,1766614225000,24.15,sensor:temperature
2025-12-24 22:10:31,1766614231000,24.17,sensor:temperature
2025-12-24 22:10:37,1766614237000,24.17,sensor:temperature
2025-12-24 22:10:44,1766614244000,24.18,sensor:temperature
2025-12-24 22:10:50,1766614250000,24.18,sensor:temperature
2025-12-24 22:10:56,1766614256000,24.17,sensor:temperature
2025-12-24 22:11:02,1766614262000,24.15,sensor:temperature
2025-12-24 22:11:08,1766614268000,24.16,sensor:temperature
2025-12-24 22:11:15,1766614275000,24.13,sensor:temperature
2025-12-24 22:11:22,1766614282000,24.14,sensor:temperature
2025-12-24 22:11:28,1766614288000,24.11,sensor:temperature
2025-12-24 22:11:34,1766614294000,24.11,sensor:temperature
2025-12-24 22:11:41,1766614301000,24.1,sensor:temperature
2025-12-24 22:11:48,1766614308000,24.09,sensor:temperature
2025-12-24 22:11:54,1766614314000,24.09,sensor:temperature
2025-12-24 22:12:23,1766614343000,24.08,sensor:temperature
2025-12-24 22:42:56,1766616176000,24.71,sensor:temperature
2025-12-24 22:43:03,1766616183000,24.72,sensor:temperature
2025-12-24 22:43:10,1766616190000,24.72,sensor:temperature
2025-12-24 22:43:16,1766616196000,24.69,sensor:temperature
2025-12-24 22:43:23,1766616203000,24.69,sensor:temperature
2025-12-24 22:43:32,1766616212000,24.69,sensor:temperature
2025-12-24 22:43:38,1766616218000,24.7,sensor:temperature
2025-12-24 22:43:44,1766616224000,24.7,sensor:temperature
2025-12-24 22:43:50,1766616230000,24.72,sensor:temperature
2025-12-24 22:43:56,1766616236000,24.71,sensor:temperature
2025-12-24 22:44:02,1766616242000,24.71,sensor:temperature
2025-12-24 22:44:08,1766616248000,24.72,sensor:temperature
2025-12-24 22:44:14,1766616254000,24.71,sensor:temperature
2025-12-24 22:44:21,1766616261000,24.71,sensor:temperature
2025-12-24 22:44:28,1766616268000,24.68,sensor:temperature
2025-12-24 22:44:34,1766616274000,24.68,sensor:temperature
2025-12-24 22:44:39,1766616279000,24.66,sensor:temperature
2025-12-24 22:44:45,1766616285000,24.65,sensor:temperature
2025-12-24 22:44:52,1766616292000,24.63,sensor:temperature
2025-12-24 22:44:58,1766616298000,24.61,sensor:temperature
2025-12-24 22:45:04,1766616304000,24.63,sensor:temperature
2025-12-24 22:45:10,1766616310000,24.62,sensor:temperature
2025-12-24 22:45:16,1766616316000,24.61,sensor:temperature
2025-12-24 22:45:22,1766616322000,24.61,sensor:temperature
2025-12-24 22:45:28,1766616328000,24.6,sensor:temperature
2025-12-24 22:45:34,1766616334000,24.61,sensor:temperature
2025-12-24 22:45:40,1766616340000,24.61,sensor:temperature
2025-12-24 22:45:45,1766616345000,24.59,sensor:temperature
2025-12-24 22:45:51,1766616351000,24.6,sensor:temperature
2025-12-24 22:45:58,1766616358000,24.58,sensor:temperature
2025-12-24 22:46:04,1766616364000,24.59,sensor:temperature
2025-12-24 22:46:10,1766616370000,24.57,sensor:temperature
2025-12-24 22:46:16,1766616376000,24.57,sensor:temperature
2025-12-24 22:46:22,1766616382000,24.56,sensor:temperature
2025-12-24 22:46:28,1766616388000,24.56,sensor:temperature
2025-12-24 22:46:37,1766616397000,24.56,sensor:temperature
2025-12-24 22:46:43,1766616403000,24.57,sensor:temperature
2025-12-24 22:46:49,1766616409000,24.57,sensor:temperature
2025-12-24 22:46:54,1766616414000,24.56,sensor:temperature
2025-12-24 22:47:00,1766616420000,24.55,sensor:temperature
2025-12-24 22:47:07,1766616427000,24.56,sensor:temperature
2025-12-24 22:47:13,1766616433000,24.56,sensor:temperature
2025-12-24 22:47:19,1766616439000,24.56,sensor:temperature
2025-12-24 22:47:25,1766616445000,24.57,sensor:temperature
2025-12-24 22:47:31,1766616451000,24.58,sensor:temperature
2025-12-24 22:47:38,1766616458000,24.58,sensor:temperature
2025-12-24 22:47:43,1766616463000,24.55,sensor:temperature
2025-12-24 22:47:49,1766616469000,24.55,sensor:temperature
2025-12-24 22:47:55,1766616475000,24.56,sensor:temperature
2025-12-24 22:48:01,1766616481000,24.55,sensor:temperature
2025-12-24 22:48:07,1766616487000,24.55,sensor:temperature
2025-12-24 22:48:13,1766616493000,24.53,sensor:temperature
2025-12-24 22:48:19,1766616499000,24.51,sensor:temperature
2025-12-24 22:48:25,1766616505000,24.53,sensor:temperature
2025-12-24 22:48:32,1766616512000,24.54,sensor:temperature
2025-12-24 22:48:38,1766616518000,24.56,sensor:temperature
2025-12-24 22:48:44,1766616524000,24.55,sensor:temperature
2025-12-24 22:48:50,1766616530000,24.58,sensor:temperature
2025-12-24 22:48:56,1766616536000,24.57,sensor:temperature
2025-12-24 22:49:01,1766616541000,24.56,sensor:temperature
2025-12-24 22:49:07,1766616547000,24.55,sensor:temperature
2025-12-24 22:49:13,1766616553000,24.56,sensor:temperature
2025-12-24 22:49:19,1766616559000,24.53,sensor:temperature
2025-12-24 22:49:26,1766616566000,24.55,sensor:temperature
2025-12-24 22:49:32,1766616572000,24.54,sensor:temperature
2025-12-24 22:49:38,1766616578000,24.55,sensor:temperature
2025-12-24 22:49:44,1766616584000,24.56,sensor:temperature
2025-12-24 22:49:50,1766616590000,24.56,sensor:temperature
2025-12-24 22:49:56,1766616596000,24.56,sensor:temperature
2025-12-24 22:50:03,1766616603000,24.57,sensor:temperature
2025-12-24 22:50:09,1766616609000,24.57,sensor:temperature
2025-12-24 22:50:15,1766616615000,24.56,sensor:temperature
2025-12-24 22:50:21,1766616621000,24.56,sensor:temperature
2025-12-24 22:50:27,1766616627000,24.56,sensor:temperature
2025-12-24 22:50:33,1766616633000,24.56,sensor:temperature
2025-12-24 22:50:38,1766616638000,24.56,sensor:temperature
2025-12-24 22:50:45,1766616645000,24.57,sensor:temperature
2025-12-24 22:50:51,1766616651000,24.58,sensor:temperature
2025-12-24 22:50:57,1766616657000,24.57,sensor:temperature
2025-12-24 22:51:03,1766616663000,24.58,sensor:temperature
2025-12-24 22:51:09,1766616669000,24.58,sensor:temperature
2025-12-24 22:51:14,1766616674000,24.59,sensor:temperature
2025-12-24 22:51:20,1766616680000,24.56,sensor:temperature
2025-12-24 22:51:26,1766616686000,24.57,sensor:temperature
2025-12-24 22:51:32,1766616692000,24.56,sensor:temperature
2025-12-24 22:51:38,1766616698000,24.57,sensor:temperature
2025-12-24 22:51:44,1766616704000,24.58,sensor:temperature
2025-12-24 22:51:50,1766616710000,24.58,sensor:temperature
2025-12-24 22:51:55,1766616715000,24.58,sensor:temperature
2025-12-24 22:52:02,1766616722000,24.56,sensor:temperature
2025-12-24 22:52:08,1766616728000,24.53,sensor:temperature
2025-12-24 22:52:13,1766616733000,24.56,sensor:temperature
2025-12-24 22:52:20,1766616740000,24.55,sensor:temperature
2025-12-24 22:52:26,1766616746000,24.56,sensor:temperature
2025-12-24 22:52:32,1766616752000,24.54,sensor:temperature
2025-12-24 22:52:38,1766616758000,24.54,sensor:temperature
2025-12-24 22:52:43,1766616763000,24.53,sensor:temperature
2025-12-24 22:52:50,1766616770000,24.53,sensor:temperature
2025-12-24 22:52:56,1766616776000,24.5,sensor:temperature
2025-12-24 22:53:02,1766616782000,24.5,sensor:temperature
2025-12-24 22:53:08,1766616788000,24.5,sensor:temperature
2025-12-24 22:53:15,1766616795000,24.49,sensor:temperature
2025-12-24 22:53:21,1766616801000,24.48,sensor:temperature
2025-12-24 22:53:26,1766616806000,24.47,sensor:temperature
2025-12-24 22:53:32,1766616812000,24.46,sensor:temperature
2025-12-24 22:53:39,1766616819000,24.47,sensor:temperature
2025-12-24 22:53:44,1766616824000,24.48,sensor:temperature
2025-12-24 22:53:50,1766616830000,24.48,sensor:temperature
2025-12-24 22:53:57,1766616837000,24.48,sensor:temperature
2025-12-24 22:54:03,1766616843000,24.48,sensor:temperature
2025-12-24 22:54:09,1766616849000,24.46,sensor:temperature
2025-12-24 22:54:15,1766616855000,24.47,sensor:temperature
2025-12-24 22:54:21,1766616861000,24.47,sensor:temperature
2025-12-24 22:54:27,1766616867000,24.47,sensor:temperature
2025-12-24 22:54:33,1766616873000,24.45,sensor:temperature
2025-12-24 22:54:39,1766616879000,24.45,sensor:temperature
2025-12-24 22:54:45,1766616885000,24.46,sensor:temperature
2025-12-24 22:54:51,1766616891000,24.45,sensor:temperature
2025-12-24 22:54:57,1766616897000,24.45,sensor:temperature
2025-12-24 22:55:03,1766616903000,24.44,sensor:temperature
2025-12-24 22:55:09,1766616909000,24.44,sensor:temperature
2025-12-24 22:55:15,1766616915000,24.45,sensor:temperature
2025-12-24 22:55:21,1766616921000,24.45,sensor:temperature
2025-12-24 22:55:27,1766616927000,24.44,sensor:temperature
2025-12-24 22:55:33,1766616933000,24.45,sensor:temperature
2025-12-24 22:55:39,1766616939000,24.45,sensor:temperature
2025-12-24 22:55:45,1766616945000,24.45,sensor:temperature
2025-12-24 22:55:51,1766616951000,24.44,sensor:temperature
2025-12-24 22:55:57,1766616957000,24.43,sensor:temperature
2025-12-24 22:56:03,1766616963000,24.43,sensor:temperature
2025-12-24 22:56:09,1766616969000,24.43,sensor:temperature
2025-12-24 22:56:15,1766616975000,24.43,sensor:temperature
2025-12-24 22:56:21,1766616981000,24.43,sensor:temperature
2025-12-24 22:56:28,1766616988000,24.41,sensor:temperature
2025-12-24 22:56:34,1766616994000,24.4,sensor:temperature
2025-12-24 22:56:39,1766616999000,24.41,sensor:temperature
2025-12-24 22:56:45,1766617005000,24.41,sensor:temperature
2025-12-24 22:56:51,1766617011000,24.4,sensor:temperature
2025-12-24 22:56:57,1766617017000,24.4,sensor:temperature
2025-12-24 22:57:04,1766617024000,24.4,sensor:temperature
2025-12-24 22:57:10,1766617030000,24.4,sensor:temperature
2025-12-24 22:57:15,1766617035000,24.39,sensor:temperature
2025-12-24 22:57:21,1766617041000,24.39,sensor:temperature
2025-12-24 22:57:27,1766617047000,24.38,sensor:temperature
2025-12-24 22:57:33,1766617053000,24.38,sensor:temperature
2025-12-24 22:57:40,1766617060000,24.4,sensor:temperature
2025-12-24 22:57:46,1766617066000,24.39,sensor:temperature
2025-12-24 22:57:52,1766617072000,24.38,sensor:temperature
2025-12-24 22:57:59,1766617079000,24.39,sensor:temperature
2025-12-24 22:58:06,1766617086000,24.38,sensor:temperature
2025-12-24 22:58:13,1766617093000,24.39,sensor:temperature
2025-12-24 22:58:19,1766617099000,24.36,sensor:temperature
2025-12-24 22:58:24,1766617104000,24.35,sensor:temperature
2025-12-24 22:58:30,1766617110000,24.38,sensor:temperature
2025-12-24 22:58:36,1766617116000,24.36,sensor:temperature
2025-12-24 22:58:43,1766617123000,24.36,sensor:temperature
2025-12-24 22:58:50,1766617130000,24.38,sensor:temperature
2025-12-24 22:58:57,1766617137000,24.36,sensor:temperature
2025-12-24 22:59:03,1766617143000,24.4,sensor:temperature
2025-12-24 22:59:10,1766617150000,24.4,sensor:temperature
2025-12-24 22:59:17,1766617157000,24.42,sensor:temperature
2025-12-24 22:59:23,1766617163000,24.42,sensor:temperature
2025-12-24 22:59:29,1766617169000,24.42,sensor:temperature
2025-12-24 22:59:36,1766617176000,24.41,sensor:temperature
2025-12-24 22:59:44,1766617184000,24.42,sensor:temperature
2025-12-24 22:59:51,1766617191000,24.42,sensor:temperature
2025-12-24 22:59:56,1766617196000,24.43,sensor:temperature
2025-12-24 23:00:03,1766617203000,24.41,sensor:temperature
2025-12-24 23:00:10,1766617210000,24.41,sensor:temperature
2025-12-24 23:00:16,1766617216000,24.41,sensor:temperature
2025-12-24 23:00:24,1766617224000,24.41,sensor:temperature
2025-12-24 23:00:31,1766617231000,24.41,sensor:temperature
2025-12-24 23:00:37,1766617237000,24.42,sensor:temperature
2025-12-24 23:00:44,1766617244000,24.41,sensor:temperature
2025-12-24 23:00:51,1766617251000,24.39,sensor:temperature
2025-12-24 23:00:59,1766617259000,24.41,sensor:temperature
2025-12-24 23:01:06,1766617266000,24.4,sensor:temperature
2025-12-24 23:01:13,1766617273000,24.41,sensor:temperature
2025-12-24 23:01:20,1766617280000,24.42,sensor:temperature
2025-12-24 23:01:26,1766617286000,24.42,sensor:temperature
2025-12-24 23:01:32,1766617292000,24.42,sensor:temperature
2025-12-24 23:01:38,1766617298000,24.42,sensor:temperature
2025-12-24 23:01:45,1766617305000,24.42,sensor:temperature
2025-12-24 23:01:52,1766617312000,24.44,sensor:temperature
2025-12-24 23:01:59,1766617319000,24.42,sensor:temperature
2025-12-24 23:02:06,1766617326000,24.42,sensor:temperature
2025-12-24 23:02:12,1766617332000,24.41,sensor:temperature
2025-12-24 23:02:20,1766617340000,24.4,sensor:temperature
2025-12-24 23:02:26,1766617346000,24.4,sensor:temperature
2025-12-24 23:02:32,1766617352000,24.42,sensor:temperature
2025-12-24 23:02:38,1766617358000,24.42,sensor:temperature
2025-12-24 23:02:45,1766617365000,24.43,sensor:temperature
2025-12-24 23:02:51,1766617371000,24.44,sensor:temperature
2025-12-24 23:02:58,1766617378000,24.45,sensor:temperature
2025-12-24 23:03:04,1766617384000,24.46,sensor:temperature
2025-12-24 23:03:11,1766617391000,24.45,sensor:temperature
2025-12-24 23:03:18,1766617398000,24.46,sensor:temperature
2025-12-24 23:03:24,1766617404000,24.46,sensor:temperature
2025-12-24 23:03:31,1766617411000,24.45,sensor:temperature
2025-12-24 23:03:37,1766617417000,24.43,sensor:temperature
2025-12-24 23:03:43,1766617423000,24.43,sensor:temperature
2025-12-24 23:03:50,1766617430000,24.43,sensor:temperature
2025-12-24 23:03:57,1766617437000,24.42,sensor:temperature
2025-12-24 23:04:03,1766617443000,24.42,sensor:temperature
2025-12-24 23:04:10,1766617450000,24.41,sensor:temperature
2025-12-24 23:04:17,1766617457000,24.44,sensor:temperature
2025-12-24 23:04:23,1766617463000,24.42,sensor:temperature
2025-12-24 23:04:29,1766617469000,24.43,sensor:temperature
2025-12-24 23:04:36,1766617476000,24.42,sensor:temperature
2025-12-24 23:04:43,1766617483000,24.41,sensor:temperature
2025-12-24 23:04:49,1766617489000,24.42,sensor:temperature
2025-12-24 23:04:55,1766617495000,24.42,sensor:temperature
2025-12-24 23:05:02,1766617502000,24.42,sensor:temperature
2025-12-24 23:05:08,1766617508000,24.43,sensor:temperature
2025-12-24 23:05:15,1766617515000,24.44,sensor:temperature
2025-12-24 23:05:21,1766617521000,24.44,sensor:temperature
2025-12-24 23:05:27,1766617527000,24.45,sensor:temperature
2025-12-24 23:05:33,1766617533000,24.45,sensor:temperature
2025-12-24 23:05:40,1766617540000,24.45,sensor:temperature
2025-12-24 23:05:47,1766617547000,24.45,sensor:temperature
2025-12-24 23:05:53,1766617553000,24.46,sensor:temperature
2025-12-24 23:06:00,1766617560000,24.45,sensor:temperature
2025-12-24 23:06:06,1766617566000,24.46,sensor:temperature
2025-12-24 23:06:13,1766617573000,24.47,sensor:temperature
2025-12-24 23:06:20,1766617580000,24.47,sensor:temperature
2025-12-24 23:06:26,1766617586000,24.46,sensor:temperature
2025-12-24 23:06:33,1766617593000,24.45,sensor:temperature
2025-12-24 23:06:40,1766617600000,24.44,sensor:temperature
2025-12-24 23:06:46,1766617606000,24.43,sensor:temperature
2025-12-24 23:06:53,1766617613000,24.45,sensor:temperature
2025-12-24 23:07:00,1766617620000,24.44,sensor:temperature
2025-12-24 23:07:07,1766617627000,24.43,sensor:temperature
2025-12-24 23:07:14,1766617634000,24.44,sensor:temperature
2025-12-24 23:07:21,1766617641000,24.45,sensor:temperature
2025-12-24 23:07:28,1766617648000,24.45,sensor:temperature
2025-12-24 23:07:34,1766617654000,24.46,sensor:temperature
2025-12-24 23:07:41,1766617661000,24.46,sensor:temperature
2025-12-24 23:07:48,1766617668000,24.45,sensor:temperature
2025-12-24 23:07:56,1766617676000,24.44,sensor:temperature
2025-12-24 23:08:03,1766617683000,24.46,sensor:temperature
2025-12-24 23:08:10,1766617690000,24.45,sensor:temperature
2025-12-24 23:08:17,1766617697000,24.45,sensor:temperature
2025-12-24 23:08:23,1766617703000,24.43,sensor:temperature
2025-12-24 23:08:29,1766617709000,24.44,sensor:temperature
2025-12-24 23:08:36,1766617716000,24.45,sensor:temperature
2025-12-24 23:08:43,1766617723000,24.45,sensor:temperature
2025-12-24 23:08:49,1766617729000,24.45,sensor:temperature
2025-12-24 23:08:57,1766617737000,24.45,sensor:temperature
2025-12-24 23:09:03,1766617743000,24.47,sensor:temperature
2025-12-24 23:09:10,1766617750000,24.47,sensor:temperature
2025-12-24 23:09:17,1766617757000,24.46,sensor:temperature
2025-12-24 23:09:23,1766617763000,24.47,sensor:temperature
2025-12-24 23:09:30,1766617770000,24.47,sensor:temperature
2025-12-24 23:09:37,1766617777000,24.46,sensor:temperature
2025-12-24 23:09:44,1766617784000,24.46,sensor:temperature
2025-12-24 23:09:51,1766617791000,24.47,sensor:temperature
2025-12-24 23:09:57,1766617797000,24.49,sensor:temperature
2025-12-24 23:10:03,1766617803000,24.49,sensor:temperature
2025-12-24 23:10:10,1766617810000,24.5,sensor:temperature
2025-12-24 23:10:17,1766617817000,24.51,sensor:temperature
2025-12-24 23:10:23,1766617823000,24.51,sensor:temperature
2025-12-24 23:10:30,1766617830000,24.51,sensor:temperature
2025-12-24 23:10:36,1766617836000,24.53,sensor:temperature
2025-12-24 23:10:42,1766617842000,24.53,sensor:temperature
2025-12-24 23:10:48,1766617848000,24.53,sensor:temperature
2025-12-24 23:10:54,1766617854000,24.54,sensor:temperature
2025-12-24 23:11:01,1766617861000,24.54,sensor:temperature
2025-12-24 23:11:08,1766617868000,24.5,sensor:temperature
2025-12-24 23:11:14,1766617874000,24.49,sensor:temperature
2025-12-24 23:11:20,1766617880000,24.49,sensor:temperature
2025-12-24 23:11:26,1766617886000,24.5,sensor:temperature
2025-12-24 23:11:33,1766617893000,24.5,sensor:temperature
2025-12-24 23:11:40,1766617900000,24.5,sensor:temperature
2025-12-24 23:11:47,1766617907000,24.51,sensor:temperature
2025-12-24 23:11:52,1766617912000,24.51,sensor:temperature
2025-12-24 23:12:00,1766617920000,24.5,sensor:temperature
2025-12-24 23:12:07,1766617927000,24.5,sensor:temperature
2025-12-24 23:12:13,1766617933000,24.49,sensor:temperature
2025-12-24 23:12:20,1766617940000,24.47,sensor:temperature
2025-12-24 23:12:26,1766617946000,24.46,sensor:temperature
2025-12-24 23:12:33,1766617953000,24.47,sensor:temperature
2025-12-24 23:12:40,1766617960000,24.49,sensor:temperature
2025-12-24 23:12:47,1766617967000,24.48,sensor:temperature
2025-12-24 23:12:54,1766617974000,24.47,sensor:temperature
2025-12-24 23:13:00,1766617980000,24.48,sensor:temperature
2025-12-24 23:13:07,1766617987000,24.47,sensor:temperature
2025-12-24 23:13:14,1766617994000,24.47,sensor:temperature
2025-12-24 23:13:20,1766618000000,24.47,sensor:temperature
2025-12-24 23:13:27,1766618007000,24.47,sensor:temperature
2025-12-24 23:13:34,1766618014000,24.48,sensor:temperature
2025-12-24 23:13:40,1766618020000,24.49,sensor:temperature
2025-12-24 23:13:45,1766618025000,24.49,sensor:temperature
2025-12-24 23:13:52,1766618032000,24.5,sensor:temperature
2025-12-24 23:13:59,1766618039000,24.49,sensor:temperature
2025-12-24 23:14:05,1766618045000,24.47,sensor:temperature
2025-12-24 23:14:11,1766618051000,24.44,sensor:temperature
2025-12-24 23:14:17,1766618057000,24.44,sensor:temperature
2025-12-24 23:14:23,1766618063000,24.44,sensor:temperature
2025-12-24 23:14:30,1766618070000,24.46,sensor:temperature
